sample_id,tier,split,strategy,selected_method,decision_rule,mixed_segments_count,separated_segments_count,cleaned_segments_count,mixed_text_length,separated_text_length,cleaned_text_length,text_length_ratio,repetition_count,duplicate_removed_count,mixed_runtime_sec,separated_runtime_sec,cleaned_runtime_sec,runtime_ratio,cleaned_closer_to_mixed,notes
SyntheticMidOverlap_test_04,SyntheticMidOverlap,test,v1_overlap_only,mixed_whisper,"if overlap_level in [1, 2], choose mixed_whisper",2,2,2,17,44,44,2.588235,0,0,0.672,0.832,0.832,1.238095,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_04,SyntheticMidOverlap,test,length_ratio_only,mixed_whisper,separated transcript is length-inflated; fall back to mixed_whisper,2,2,2,17,44,44,2.588235,0,0,0.672,0.832,0.832,1.238095,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_04,SyntheticMidOverlap,test,repetition_only,mixed_whisper,"repetition_count is low; reuse v1 rule (if overlap_level in [1, 2], choose mixed_whisper)",2,2,2,17,44,44,2.588235,0,0,0.672,0.832,0.832,1.238095,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_04,SyntheticMidOverlap,test,removed_count_only,mixed_whisper,"duplicate_removed_count is low; reuse v1 rule (if overlap_level in [1, 2], choose mixed_whisper)",2,2,2,17,44,44,2.588235,0,0,0.672,0.832,0.832,1.238095,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_04,SyntheticMidOverlap,test,length_plus_repetition,mixed_whisper,length inflation or repetition is high; fall back to mixed_whisper,2,2,2,17,44,44,2.588235,0,0,0.672,0.832,0.832,1.238095,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_04,SyntheticMidOverlap,test,v2_full_features,mixed_whisper,"overlap_level in [1,2]; choose mixed_whisper",2,2,2,17,44,44,2.588235,0,0,0.672,0.832,0.832,1.238095,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_05,SyntheticMidOverlap,test,fixed_mixed_whisper,mixed_whisper,fixed baseline: always choose mixed_whisper,1,2,2,7,45,45,6.428571,0,0,0.332,0.707,0.707,2.129518,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_05,SyntheticMidOverlap,test,fixed_separated_whisper,separated_whisper,fixed baseline: always choose separated_whisper,1,2,2,7,45,45,6.428571,0,0,0.332,0.707,0.707,2.129518,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_05,SyntheticMidOverlap,test,fixed_separated_whisper_cleaned,separated_whisper_cleaned,fixed baseline: always choose separated_whisper_cleaned,1,2,2,7,45,45,6.428571,0,0,0.332,0.707,0.707,2.129518,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_05,SyntheticMidOverlap,test,oracle_best,oracle_best,oracle upper bound: choose the lowest CER method per sample.,1,2,2,7,45,45,6.428571,0,0,0.332,0.707,0.707,2.129518,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_05,SyntheticMidOverlap,test,v1_overlap_only,mixed_whisper,"if overlap_level in [1, 2], choose mixed_whisper",1,2,2,7,45,45,6.428571,0,0,0.332,0.707,0.707,2.129518,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_05,SyntheticMidOverlap,test,length_ratio_only,mixed_whisper,separated transcript is length-inflated; fall back to mixed_whisper,1,2,2,7,45,45,6.428571,0,0,0.332,0.707,0.707,2.129518,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_05,SyntheticMidOverlap,test,repetition_only,mixed_whisper,"repetition_count is low; reuse v1 rule (if overlap_level in [1, 2], choose mixed_whisper)",1,2,2,7,45,45,6.428571,0,0,0.332,0.707,0.707,2.129518,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_05,SyntheticMidOverlap,test,removed_count_only,mixed_whisper,"duplicate_removed_count is low; reuse v1 rule (if overlap_level in [1, 2], choose mixed_whisper)",1,2,2,7,45,45,6.428571,0,0,0.332,0.707,0.707,2.129518,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_05,SyntheticMidOverlap,test,length_plus_repetition,mixed_whisper,length inflation or repetition is high; fall back to mixed_whisper,1,2,2,7,45,45,6.428571,0,0,0.332,0.707,0.707,2.129518,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_05,SyntheticMidOverlap,test,v2_full_features,mixed_whisper,"overlap_level in [1,2]; choose mixed_whisper",1,2,2,7,45,45,6.428571,0,0,0.332,0.707,0.707,2.129518,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_06,SyntheticMidOverlap,test,fixed_mixed_whisper,mixed_whisper,fixed baseline: always choose mixed_whisper,1,2,2,17,52,52,3.058824,0,0,0.589,0.918,0.918,1.558574,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_06,SyntheticMidOverlap,test,fixed_separated_whisper,separated_whisper,fixed baseline: always choose separated_whisper,1,2,2,17,52,52,3.058824,0,0,0.589,0.918,0.918,1.558574,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_06,SyntheticMidOverlap,test,fixed_separated_whisper_cleaned,separated_whisper_cleaned,fixed baseline: always choose separated_whisper_cleaned,1,2,2,17,52,52,3.058824,0,0,0.589,0.918,0.918,1.558574,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_06,SyntheticMidOverlap,test,oracle_best,oracle_best,oracle upper bound: choose the lowest CER method per sample.,1,2,2,17,52,52,3.058824,0,0,0.589,0.918,0.918,1.558574,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_06,SyntheticMidOverlap,test,v1_overlap_only,mixed_whisper,"if overlap_level in [1, 2], choose mixed_whisper",1,2,2,17,52,52,3.058824,0,0,0.589,0.918,0.918,1.558574,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_06,SyntheticMidOverlap,test,length_ratio_only,mixed_whisper,separated transcript is length-inflated; fall back to mixed_whisper,1,2,2,17,52,52,3.058824,0,0,0.589,0.918,0.918,1.558574,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_06,SyntheticMidOverlap,test,repetition_only,mixed_whisper,"repetition_count is low; reuse v1 rule (if overlap_level in [1, 2], choose mixed_whisper)",1,2,2,17,52,52,3.058824,0,0,0.589,0.918,0.918,1.558574,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_06,SyntheticMidOverlap,test,removed_count_only,mixed_whisper,"duplicate_removed_count is low; reuse v1 rule (if overlap_level in [1, 2], choose mixed_whisper)",1,2,2,17,52,52,3.058824,0,0,0.589,0.918,0.918,1.558574,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_06,SyntheticMidOverlap,test,length_plus_repetition,mixed_whisper,length inflation or repetition is high; fall back to mixed_whisper,1,2,2,17,52,52,3.058824,0,0,0.589,0.918,0.918,1.558574,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_06,SyntheticMidOverlap,test,v2_full_features,mixed_whisper,"overlap_level in [1,2]; choose mixed_whisper",1,2,2,17,52,52,3.058824,0,0,0.589,0.918,0.918,1.558574,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_07,SyntheticMidOverlap,test,fixed_mixed_whisper,mixed_whisper,fixed baseline: always choose mixed_whisper,1,2,2,8,49,49,6.125,0,0,0.362,0.787,0.787,2.174033,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_07,SyntheticMidOverlap,test,fixed_separated_whisper,separated_whisper,fixed baseline: always choose separated_whisper,1,2,2,8,49,49,6.125,0,0,0.362,0.787,0.787,2.174033,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_07,SyntheticMidOverlap,test,fixed_separated_whisper_cleaned,separated_whisper_cleaned,fixed baseline: always choose separated_whisper_cleaned,1,2,2,8,49,49,6.125,0,0,0.362,0.787,0.787,2.174033,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_07,SyntheticMidOverlap,test,oracle_best,oracle_best,oracle upper bound: choose the lowest CER method per sample.,1,2,2,8,49,49,6.125,0,0,0.362,0.787,0.787,2.174033,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_07,SyntheticMidOverlap,test,v1_overlap_only,mixed_whisper,"if overlap_level in [1, 2], choose mixed_whisper",1,2,2,8,49,49,6.125,0,0,0.362,0.787,0.787,2.174033,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_07,SyntheticMidOverlap,test,length_ratio_only,mixed_whisper,separated transcript is length-inflated; fall back to mixed_whisper,1,2,2,8,49,49,6.125,0,0,0.362,0.787,0.787,2.174033,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_07,SyntheticMidOverlap,test,repetition_only,mixed_whisper,"repetition_count is low; reuse v1 rule (if overlap_level in [1, 2], choose mixed_whisper)",1,2,2,8,49,49,6.125,0,0,0.362,0.787,0.787,2.174033,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_07,SyntheticMidOverlap,test,removed_count_only,mixed_whisper,"duplicate_removed_count is low; reuse v1 rule (if overlap_level in [1, 2], choose mixed_whisper)",1,2,2,8,49,49,6.125,0,0,0.362,0.787,0.787,2.174033,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_07,SyntheticMidOverlap,test,length_plus_repetition,mixed_whisper,length inflation or repetition is high; fall back to mixed_whisper,1,2,2,8,49,49,6.125,0,0,0.362,0.787,0.787,2.174033,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_07,SyntheticMidOverlap,test,v2_full_features,mixed_whisper,"overlap_level in [1,2]; choose mixed_whisper",1,2,2,8,49,49,6.125,0,0,0.362,0.787,0.787,2.174033,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_08,SyntheticMidOverlap,test,fixed_mixed_whisper,mixed_whisper,fixed baseline: always choose mixed_whisper,3,2,2,19,39,39,2.052632,0,0,0.656,0.6,0.6,0.914634,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_08,SyntheticMidOverlap,test,fixed_separated_whisper,separated_whisper,fixed baseline: always choose separated_whisper,3,2,2,19,39,39,2.052632,0,0,0.656,0.6,0.6,0.914634,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_08,SyntheticMidOverlap,test,fixed_separated_whisper_cleaned,separated_whisper_cleaned,fixed baseline: always choose separated_whisper_cleaned,3,2,2,19,39,39,2.052632,0,0,0.656,0.6,0.6,0.914634,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_08,SyntheticMidOverlap,test,oracle_best,oracle_best,oracle upper bound: choose the lowest CER method per sample.,3,2,2,19,39,39,2.052632,0,0,0.656,0.6,0.6,0.914634,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_08,SyntheticMidOverlap,test,v1_overlap_only,mixed_whisper,"if overlap_level in [1, 2], choose mixed_whisper",3,2,2,19,39,39,2.052632,0,0,0.656,0.6,0.6,0.914634,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_08,SyntheticMidOverlap,test,length_ratio_only,mixed_whisper,separated transcript is length-inflated; fall back to mixed_whisper,3,2,2,19,39,39,2.052632,0,0,0.656,0.6,0.6,0.914634,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_08,SyntheticMidOverlap,test,repetition_only,mixed_whisper,"repetition_count is low; reuse v1 rule (if overlap_level in [1, 2], choose mixed_whisper)",3,2,2,19,39,39,2.052632,0,0,0.656,0.6,0.6,0.914634,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_08,SyntheticMidOverlap,test,removed_count_only,mixed_whisper,"duplicate_removed_count is low; reuse v1 rule (if overlap_level in [1, 2], choose mixed_whisper)",3,2,2,19,39,39,2.052632,0,0,0.656,0.6,0.6,0.914634,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_08,SyntheticMidOverlap,test,length_plus_repetition,mixed_whisper,length inflation or repetition is high; fall back to mixed_whisper,3,2,2,19,39,39,2.052632,0,0,0.656,0.6,0.6,0.914634,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_08,SyntheticMidOverlap,test,v2_full_features,mixed_whisper,"overlap_level in [1,2]; choose mixed_whisper",3,2,2,19,39,39,2.052632,0,0,0.656,0.6,0.6,0.914634,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_09,SyntheticMidOverlap,test,fixed_mixed_whisper,mixed_whisper,fixed baseline: always choose mixed_whisper,2,2,2,24,47,47,1.958333,0,0,0.626,0.908,0.908,1.450479,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_09,SyntheticMidOverlap,test,fixed_separated_whisper,separated_whisper,fixed baseline: always choose separated_whisper,2,2,2,24,47,47,1.958333,0,0,0.626,0.908,0.908,1.450479,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_09,SyntheticMidOverlap,test,fixed_separated_whisper_cleaned,separated_whisper_cleaned,fixed baseline: always choose separated_whisper_cleaned,2,2,2,24,47,47,1.958333,0,0,0.626,0.908,0.908,1.450479,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_09,SyntheticMidOverlap,test,oracle_best,oracle_best,oracle upper bound: choose the lowest CER method per sample.,2,2,2,24,47,47,1.958333,0,0,0.626,0.908,0.908,1.450479,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_09,SyntheticMidOverlap,test,v1_overlap_only,mixed_whisper,"if overlap_level in [1, 2], choose mixed_whisper",2,2,2,24,47,47,1.958333,0,0,0.626,0.908,0.908,1.450479,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
